user_id,cluster
01F0E250B4058192B7C0217B870B7CB7,1
01F1120530D119BDAC6C182425A4E205,0
01F760028B2C29ABAC7D1469F82351FD,0
01FA0D673802E375D0FA5B450C6E00A3,1
01FD5915489339BC35E022C0F62E5848,3
01FF7361EB23942DB8844B7BB1DD0C58,1
01FF9BDB485469B55C590E303F8F5C44,0
0200CB1BB1B0C9B98E8D299476FC864C,0
02021C266219134622C8074E1B2618AA,1
0202230A75F1646E419ECAAA018AFA66,0
020230DD5EE332BCCADAE862ED49D0FC,1
02067BADC54993EF259BFBCD6EFD7032,0
0209115ED55C8268530F553CCC3A9ECE,3
020934FF9B7758E8CB359E394AE39FAF,0
02098D9FFD0A5C87CEAD25D4201AC554,0
020B4A8470097C498CF20D350DBBB6F3,0
020F7D7513DA5B0743BB7593623FEF13,0
0210B32DBF541FABD1C59F8F4DFD1836,1
02119F5660E65538784973EC3A3FD835,0
0213DF4B7532ABE74A03CEB22A0C7F3C,1
02144B2C8DB887B4CFE9D0991EBD9AA1,1
0216FF64B6455D191CC612087F9ED4B1,1
02176CADF942D28ED06936C448D19D3F,3
0218100DEC62319FEEE3B77D0405B1FB,0
021ACF58025681EFD8D44761016FE4CB,1
021DD77741B44CA1C295C51F9A4270D0,1
022474F6368F746B087EFE5596C8E137,3
0225298D0181A0218615167604D529B6,1
02284E6C555F6E94A5FE4B8FE0D22CD1,3
022B07C00DE5DDD9B69EF9F79AE89762,1
022BC22D469DB85BFC971DBC135ECF2F,3
022C3533EE7DC244968B29198252314B,1
022D18419F303F9773326C2D2471917C,0
022D3E3B0F4F12E9D48359DEBF9B8FBB,0
022F9167C60F97A6AD6B7DE131E9EAE5,1
02302952065062FFDD50A8C6A3A17D5F,3
023290F3B218B17F42EC488448E884A6,1
0232DD71FC3A0B4B070B98AF7CBA30B7,0
0236BF08063714C0DB6402D67974341B,0
023C8E5F3DB9174AD06A29CCB98CD3E6,0
023FB30133505912A4F1E91E5DD8C638,1
0240E21C0472D29662207E0BC9887211,1
024135D9EB64648AEFB8ADFE29B47E7C,3
0244C35C8544A51870DA12B093F21CC4,0
02458ED5EE876849F856F1A366D977D8,0
024865E21B168C907F99252CF38B1875,1
0248940524D43A7E7C623F3549E4E202,0
0248CAA6E97CC880D6C6030235D797E6,1
024E51F01AD8A7A7AF12C30284AE1D7F,1
024F67AD716C2F497A61F80F45DD11BA,1
02518AACE014792128703D3F3913FD55,1
0251CC8905854176F8F6780522A9495E,1
025546D11752418D4F66BD080BA369E6,1
0255B8FC6C321A18C81FC8B6F96C27B6,0
025609EC1978F20D061EC0760FD04886,0
026354D1E5ADCB602C0AB315B544915E,0
0264F0D6335201528B7F8A2FBD7D5364,1
0267A1D990F9971B4798DE099E38F6AE,1
026840CA8C9CA51ADB0116E527C357C0,0
0269ACB198BF2D546CC4738323CB7FC2,3
0269C49E8B5F9662B492250126A5325E,3
0269EEE9AEAA87DE71F3D6502AC1A34D,1
026C179A30826A5793E7E1F3EDFBD962,0
026F617345036DE4CC06496B52BFDC1D,1
027213C9F1242ADEFC6557EEE4D0EB6E,0
0272C472F611586901A4D34056B9E547,1
02770E442A996AE2189EDDBD6F52E96A,1
0277470B2949869CBC039116AD4207A9,3
0279F28FC596B56A17E4151563089481,1
027A3DC52091F6AD10DBD989F0666DAC,0
027B42291547EE40D41937F4DCFDC265,1
027B880E6EFDCA0C66C68CA89A03EB8A,1
027D341D8347934E431D254F60619299,1
027D5693F428BB623E000B02DB8A65D5,3
027E510D2BD4C2FC95ED49A13C0C74E3,0
027FFE59E7C267BD14B968641ABD685F,1
0280826C8200D70B286225F622DB5CB8,0
0283333646025DC3473F715305248AB6,1
02866ED275415E4AFBF1591EA7538247,1
02899AFE33AA631E4BBF5EAE3ED47BEB,0
028A1844252E2CA62A354D0D3E66DC59,1
028C037DFD2F843352FFD82E8B0BC5F0,3
028E57AE7A778165B137F3ED35309A82,3
028F64A0FA0BA49E66A3D0004F937D56,0
0291B874E1A1DAB3A81EE051B4EC6430,3
029696E4D9804EFCB66948B53AB528BD,0
02976100CC818FCFF5CB8874543B3AEC,0
0298898BFFF33C6A8418548977233354,0
029A7E56DB068F9CF1ABE5F7A10564A1,0
029F2D765ABF936492635E848969EFA1,1
02A1A79E87D1C8A4F3DFAA826A2BE8AC,0
02A57F7440CEB58B0F0605E6B86CA690,1
02A8C553902A7B482456FC0758F7FBE6,0
02A9D4BBABBD51A5A6B0964EC02BAB5E,1
02AB2C5B7ACF47AB7B25CA5817388EF8,0
02ABB9B93CB9FF6CA13398CD6307381E,3
02AC276BB1EE9F081D4798D322B81BBE,0
02AC6623CC968BDBC35D9265EA8477A2,1
02AC85D9B566FB4E6C0BA676A50D1C30,1
02AF0174AE60E3F9FDF3C0B9D9EE3AE0,1
02B190A678C57E0098046D59FB38B4C1,1
02B269FEF70DEE32DBEB9485220197AC,0
02B284175D96BD686E5A07E48107B421,0
02B5DEBD41AE63DDB825C6179AA8E98A,0
02B7FC13F41CF3D4B2125401B8B43F25,0
02BA89C37DE3C442CA240597D40C9292,1
02BE1F17ABA765763E99C6961705283B,3
02BEF7D1A38FF44B00EABE51ADC2B7AC,1
02BFA0A141DE12B101EE372FC6A80D25,0
02C0A749B34FE5D40637F5854E46DC4E,0
02C183C76753C307735294F50024CC73,1
02C8E5A9D955D010D508EB4C8E2342A8,0
02CAC81DDC998FA7F70A1D700D446049,3
02CB3160BDF86C7493095BC1A8415B90,1
02CB6E260F0D1D40C75C0B016F5E6871,1
02CBBD9859F56E41A4B34C6EDA46B473,0
02CEDF574880F57BED2C695757620128,0
02D11A2E8E8A8F347D0B96E838D5BD04,0
02D32727E74FA6A3BB1C1E36C3C8BAB4,3
02D7CBF7998AA6ED9A7B3B5C5C85BDD7,1
02D832A98B951779BED140279F19296D,1
02DC676E6C8959B4ED12B5C443828A7D,0
02DCD6C58EB0253FCD3F99A5658F60C6,0
02DD81F6AB511113D7E539D842F48AD1,0
02E50C2429680E609041136ED669FC76,1
02E56F67E25A47BCC4F410F3B7438347,1
02E590E1605FCBDADA679ECE4C791495,0
02E5CFA80217282A930B07F283416B3B,1
02E877344279A0128CC75907C69CBFBF,0
02EEB6AA3746E2360B262DD33BBD5522,0
02F3173799977108E098A3DBD12E281F,0
02F46BEE73781E6073935643ED971E03,3
02F7C3711C89C10C48E3D446D2FA3ADE,1
02F9CFC263B07C913BA7BC6DE8D106D1,1
02F9F8DBF167FC61E6307084A39FE0E1,1
02FD6838627ADECDA326FECC1E790CB0,1
02FD7285192C40C30297C972EAD4092C,1
02FDDCB040988ADFDD46CFF8730536FC,0
03029AC8C49DF4793AC180A95151AC92,1
03037C89C953065300EA382CC01CD750,1
03061BA6937FCD3895B2ECB781F4C8F1,1
0308D064A5A1A6A91DB213A39D4A494C,1
030B4925EC45A8AE727FBCF679D1E7F5,0
031032FA181C2A20E4D48381116F4A8E,1
0310F826D7FB01B08554AEA0C76A8CF2,0
031560B123A299B2067A3F4A4AEA839F,1
03164E879456ACB39E16DE928AB4193C,1
03190303A20417C4AAC9A0E038712C9C,0
031927E7F1F62517E1D0A468552D14DB,0
031BDF5E0ADE1D2C84394492889B1C57,1
032083D99295D64B3B32D9A89B3529F9,1
03215523378560412138851EFA8B8775,3
03239CB3996829AC86627BDD2174DEF1,1
032662752345C5FEA0487DDFD692CFA7,0
032B46E9792A169928B07EFFE3A46167,1
032B61C486CCFBF25C99447E76749B3C,0
032D1A462FD3D48FAB6F4D931BD8C173,0
033058526361DF4C9C1C512BC48B2D5D,3
0333D977237D6153ED64BE89320E0621,0
0333E463B3FC89419C2C18A3F7913B11,1
033445905B7380052C7E18E950C7CC1C,1
0334759BFC2C58F46926E8624F090ED3,3
033483A014E802FD5B126BD88FCBB5D3,1
03369F9410577ADA21236991692896EB,3
0337EB23EC8B81AD77D9037B85A0E2C3,1
033C0442B10A58A756BB3F46D7246E8D,0
033D792B8A0E1850CD8B2A402BBDD9D3,0
033FE69AA7FF58488A63C00F985BE190,1
0341B44EEBB8E230CA862B02A3BA158D,1
0342255A01F00D9C1B2FC28B57C7B51E,1
0343C2186CC667D1CD02537714FAC7B9,1
0343E17845A04BCD7E96D223DBAF3C35,1
0347C1DB396B607A90CBFCBF9C4F0957,1
0348BA917F64F7FDEEB848FB434F3DDA,0
034AB424F564E9BC053B940FD564F1FD,1
034E2725882A6C8F4FCC0F0E6E5E42BF,1
03509E7D3C65D61647B98252C18D24B1,3
035151F22E5577FD252F0FEC15905B84,0
035161BD841214CE19B4C6567BB28C2D,3
0352437867498EC538BB00E5FBE50919,1
0355905E69F004E0F7DC943AE753C702,0
0356BEBB0676FBCDE8D34C15F16D3040,0
035B43C4CBA72B85D63BDDD406B35EEF,0
03641E12B5B85C2B019637A55EECD966,1
03649E4A619F69446C72957AE50B4FDD,0
0365FEB4D4805D4632082AE2DE6C2575,1
036928702FD94F7094CB592908AA86D9,1
036A891FE2762543622156CEA94E8A85,3
036E86DDF3742D855604BF24C9F74047,3
0370DAA992493C363F37F517BC124AB6,1
037197C1C744D123C436626955F1CEC5,0
0371BAAA08FB5863EEEB175DC8B71E72,1
03729D9858B1187799A1270A810056D1,0
0373775DD10354B654442AB28A29C5A9,1
03773891AB2A7F0C1A5B6F582F329D3E,3
03785AF1375AF55CBD9D9475EE97B612,0
0378DB355C91F90D74747E654269ABED,0
037A5C148B3A4A02C343C323682699D5,0
037A97C6D998C3044D6568A3D82B6F46,3
037B90D1C859C91CB023DAA83BAE2BAB,1
037BEBF802C1CB0D2DE9B9F3E1E2FCCC,0
037FB2D7FEB7A6BEF24867EB21566BDD,3
0383FAAF5AF15D4ABF851C393E0D630B,0
03854D2F5430C6B0C383B80338E9A542,0
0385EB0412E74CB0026335D8B2B810CE,1
03860DA1B8B0327FF26F711F701D831B,0
038A33F0C2A885C6853C648A7D152789,1
038C10A9C2E852FF5FF9C5D67B501886,0
038CEB2053DA9DF49345EDE4E0329B27,0
038E30776206294F10D273C506B36090,0
038E8D8D95780C38330369992BAA7A67,0
03908C8479575B3384BE514062B55B9A,0
0390D03E0EFABE80936FC584FD9D87EC,0
039326CB697543F9262577B8B407F3EB,0
0393499FA36B8F6EE35E198642F59D2B,1
039523AEB3D8FF94A65FB65F80064DDD,1
03957714C458BFB9438A819830D88806,1
039737DEF981139FF4CB255713441008,0
03982AB6A78D6F54C73191108CF8D075,1
039847BF5FE47C3D42FD4CE115AF24DB,3
0398E55D406496C7342A9074E215462D,1
039C21A3F7648EBC53860AD72FE53A15,1
039EE0C2CE2FECBC4776EB7AD5799590,1
03A1E768C3A90BA06678203C230B3548,1
03A35909B521912D587A07701A2DB687,1
03A371D1FF55574CA3E2AEE5959240EA,1
03A5B5FE37A53D0526FE64FD0E848316,1
03B1A560767EA9DBBE61D6F008DDB54D,0
03B582834D2763F8C189F555FC2F239A,0
03B62791CE27FE70FCC0FE2990714C78,1
03B68D611CA271E94631F520FF25360F,0
03B7A51452FF0938B91549DC43082A5B,0
03B8403625434AEFA84B5A039E978D49,1
03B85B7C52126094450E4A627DF5B510,3
03B8B3CA24A85A00F429C512839CFB84,0
03B9218C7419371A1440F111FEC312F3,1
03BD4E46457E3627F23918C0ABBE7F88,3
03BDA3BF25FCAEE227650EA834669D66,1
03C102A10280A5AD3E44EA6E0856AE4B,1
03C1D4FFF388B1F2C4CF9975D6C3E149,1
03C50D785F580C3ED570DE47FEEF4E8B,1
03C564487E0148D957F0E54A3DC6B155,1
03C89B2AF4184D2CE1B71492728E0B6E,0
03CC8FB99E7ACD5CFCFD38B82B99500F,0
03CC98164CF435259AA590B8BD6429BC,1
03D1CF5BE8680174C717A6A3FCD6D7FD,3
03D1DEBF120904D05674AE82AF3502EA,3
03D3AFC0BC7D4EC0983BD45553490A86,1
03D65A20B99CEF6FFF18F3243B1C147A,0
03D9FA3EFEE47A6865E0DC4D38AD7F13,1
03DA437EA9D19ABC07567D14ED85005E,1
03DE6B0D3E4A9882B62175CFFDAFE6B6,0
03EA74A17938302E7A95DAF33C5DD123,1
03EA74CBBF2212F54E3D1AD34E876707,3
03EB0B53DBE8B719198BCD18A3714E8D,1
03EE99E4CA8979710CD695AD99D28DF0,1
03F1E0455B2ACFA71415191B6A2D3CED,1
03F381C3710044C5C5DF413056D8EB63,1
03F516FBDE859E8AF744FF789AB713E0,0
0400C9934D7F60A1313420A6419217EE,0
0405B086764C9FA989E7B4EB76C86094,0
0406AE1D6ED3AAE2F7A0469BA24386FE,3
04083052DD06CF7DE264967CF6C1CBEA,1
04083CBF69175DA5D5AC0228F3C08B98,0
040A315E8CAE07D64FE4A4E88F1E78FD,1
040A5C682E8A7AD0B10D9834B26A8050,0
040CD6E3A0DB15CC979B01D7D2AC5250,0
040CE7BA5ADC27E6095C9FAE19FD0321,1
040E1BB65D84820AA3487E8D24928BE4,1
040E329D9142C6DED521B8D7E45077B9,0
040EB7B71B089929C5572AB67ED04F8A,0
040FDFC5C3985FA19B981B80BC918539,3
04109FF9FE4571122FFB52FFE70440AA,1
0414F1432BECE9BEB37B1A8D26A07655,0
04162018BD5C82D5998C9933A6FA8E69,0
041784EAB90E5ECEC6274A10F146120B,3
04179E5128145D701BD992CB713BF7A1,0
04187CA9052337DB0497094677ACA77D,0
041E699FD80EF31B25569F3860196052,3
0420FEC8D571A5E62F17495EA5F34798,0
04221563268646EA0C66C6C3EA43D2FD,3
04229626AEF60CD9EE531B0C2801683E,3
0423542EAE1C7E3E1C25DED2C02CE762,3
0428A655BD5E7AFD8780C524BF5542DD,0
042B501A145112B0D3955FE126012388,0
042C612F2838ADA2284DE8648CA251F1,1
042EB89BFCFF3060ADF9F43F32998F23,0
042EDE5AB3702D36CC7B0F31065E5077,3
042F3294A57C07D83650734298D6EEE0,1
042F6F3A40B75C84B2AAC23DF6170BF3,1
043037CF614DEFD6BDF78240D8E644D4,3
0432053B43428B314B4EF0093052DEBC,0
0438DFA7423FF33FEF2F4F0D8A09220D,0
0438E2CF4B5B947CB190149006F26C23,3
04396252899201D374CE61CB9DB05495,0
043DC29159C321977C843C608429966E,1
043FFCBD71E9325480A4F84559462322,1
044004B8490C7EF15C3BC36F2F53FD96,1
04400AEFFCE72B8CE803ED1F8DB0EF69,0
0440A73D32C92457BE4D71059357BB1A,0
0441E60C1C5C6B39CAC9B835D9099CC5,0
04437B11387F02DA8D19DB8CE13DCB4F,0
0445EA8E8436C9313F599EC0C20DDF57,1
0446CF359D3298985DF94691492C9424,1
04492D8FBCEED9BB057D1B14E3D84BC2,3
0449C5543D009D2171A3E735019EDDF5,1
044A66FD8131495A3DB4D5AE20148EC7,0
044A751B37C5451E7663C438126F18D0,0
044BADDB9A7DED5207E16A85ECEF2E36,3
044C6EDC69A272D104DEDEBCB89044F1,1
044E0573E6CCEC42860F0C316C7E2BDB,1
044E7597FF48E6B7502A702E3DABDB21,0
04518D33FF67CCBD2F6288FC949F15A8,0
0452A7A326877C1EB3FB02443A9A5141,3
0452CCF4BE60B085DA0D0BD3CD7FFCFA,1
045641314A94D94C3B746A1EB8699F73,0
04596FF9412FB692FB95E686E2BBDF4A,1
045BA7C16A077C7CDEAB2FD61AE5AC76,1
045D86309DE77D37BBB1507BBFBBA4FA,1
045F66B67E94A9C7F3D3E328D670C6D6,0
045FA3F098BE7FC6244C08334B3A93CB,1
0460D683F126F8469AEB72C2CB0C6A1B,1
0465E4FCD2C03F9EE7B16D78603ECCBF,1
0469EEFF5EFCF3C7F27D3C34F9839CE6,1
046A5B21A46CA92F8F2F9551BE8F09DB,3
046A7577D8D377951A098423E7D3DCCA,0
046A9F2442273A77638304A2A54346A4,0
046B2CB1F495B8BC02D2E46AB9C236E2,0
046BA589CC81E701658F56D976A59115,3
